Time,Concentration
10:38:34,7106
10:38:35,6679
10:38:36,8697
10:38:37,10821
10:38:38,7806
10:38:39,6261
10:38:40,5965
10:38:41,5986
10:38:42,6023
10:38:43,6121
10:38:44,6146
10:38:45,5885
10:38:46,5666
10:38:47,5620
10:38:48,5370
10:38:49,5326
10:38:50,5329
10:38:51,5798
10:38:52,5756
10:38:53,6385
10:38:54,6909
10:38:55,7111
10:38:56,7051
10:38:57,9036
10:38:58,10663
10:38:59,12854
10:39:00,12464
10:39:01,12140
10:39:02,7924
10:39:03,6840
10:39:04,5716
10:39:05,5663
10:39:06,5551
10:39:07,5516
10:39:08,5360
10:39:09,5323
10:39:10,5281
10:39:11,5473
10:39:12,5313
10:39:13,5175
10:39:14,5175
10:39:15,5319
10:39:16,5329
10:39:17,5214
10:39:18,5150
10:39:19,5337
10:39:20,5382
10:39:21,5298
10:39:22,5318
10:39:23,5259
10:39:24,5369
10:39:25,5366
10:39:26,5363
10:39:27,5526
10:39:28,5355
10:39:29,5534
10:39:30,5498
10:39:31,5444
10:39:32,5248
10:39:33,5217
10:39:34,5382
10:39:35,5329
10:39:36,5280
10:39:37,5254
10:39:38,5218
10:39:39,5043
10:39:40,5194
10:39:41,5063
10:39:42,5220
10:39:43,5231
10:39:44,5244
10:39:45,5293
10:39:46,5305
10:39:47,5254
10:39:48,5359
10:39:49,5133
10:39:50,5206
10:39:51,5264
10:39:52,5216
10:39:53,5263
10:39:54,5099
10:39:55,5020
10:39:56,5204
10:39:57,5211
10:39:58,5157
10:39:59,5175
10:40:00,5152
10:40:01,5130
10:40:02,4960
10:40:03,5080
10:40:04,5046
10:40:05,5080
10:40:06,4787
10:40:07,4601
10:40:08,4573
10:40:09,4615
10:40:10,4482
10:40:11,4415
10:40:12,4462
10:40:13,4497
10:40:14,4466
10:40:15,4451
10:40:16,4542
10:40:17,4544
10:40:18,4569
10:40:19,4600
10:40:20,4590
10:40:21,4681
10:40:22,4643
10:40:23,4510
10:40:24,4458
10:40:25,4444
10:40:26,4462
10:40:27,4450
10:40:28,4692
10:40:29,4678
10:40:30,4630
10:40:31,4701
10:40:32,4756
10:40:33,4843
10:40:34,4965
10:40:35,4790
10:40:36,4905
10:40:37,4837
10:40:38,4661
10:40:39,4619
10:40:40,4712
10:40:41,4865
10:40:42,4824
10:40:43,4910
10:40:44,4652
10:40:45,4586
10:40:46,4704
10:40:47,4728
10:40:48,4731
10:40:49,4706
10:40:50,4832
10:40:51,4788
10:40:52,4704
10:40:53,4639
10:40:54,4746
10:40:55,4738
10:40:56,4743
10:40:57,4782
10:40:58,4855
10:40:59,4745
10:41:00,4836
10:41:01,4995
10:41:02,4706
10:41:03,4619
10:41:04,4822
10:41:05,4746
10:41:06,4697
10:41:07,4934
10:41:08,4995
10:41:09,4699
10:41:10,4734
10:41:11,4661
10:41:12,4794
10:41:13,4965
10:41:14,4956
10:41:15,5004
10:41:16,5097
10:41:17,5095
10:41:18,5195
10:41:19,5264
10:41:20,4953
10:41:21,4935
10:41:22,4855
10:41:23,5020
10:41:24,5074
10:41:25,5054
10:41:26,5096
10:41:27,5141
10:41:28,5573
10:41:29,5374
10:41:30,5337
10:41:31,5248
10:41:32,5072
10:41:33,5068
10:41:34,5035
10:41:35,5139
10:41:36,4913
10:41:37,5005
10:41:38,5134
10:41:39,5023
10:41:40,4810
10:41:41,4993
10:41:42,4723
10:41:43,4755
10:41:44,4689
10:41:45,4793
10:41:46,4942
10:41:47,4949
10:41:48,4688
10:41:49,4774
10:41:50,5099
10:41:51,5384
10:41:52,5186
10:41:53,5130
10:41:54,4874
10:41:55,4949
10:41:56,4802
10:41:57,4838
10:41:58,5064
10:41:59,5108
10:42:00,4795
10:42:01,4793
10:42:02,4845
10:42:03,4926
10:42:04,4906
10:42:05,4819
10:42:06,4863
10:42:07,4880
10:42:08,5105
10:42:09,5268
10:42:10,5130
10:42:11,5158
10:42:12,4970
10:42:13,4761
10:42:14,4908
10:42:15,5077
10:42:16,5046
10:42:17,5105
10:42:18,4979
10:42:19,4920
10:42:20,4851
10:42:21,4944
10:42:22,4739
10:42:23,4926
10:42:24,4981
10:42:25,4889
10:42:26,4774
10:42:27,4866
10:42:28,4903
10:42:29,4942
10:42:30,4802
10:42:31,4740
10:42:32,4824
10:42:33,4836
10:42:34,4829
10:42:35,4948
10:42:36,4888
10:42:37,4911
10:42:38,5017
10:42:39,4725
10:42:40,4861
10:42:41,4920
10:42:42,5076
10:42:43,4963
10:42:44,5125
10:42:45,5167
10:42:46,5320
10:42:47,5153
10:42:48,5228
10:42:49,5218
10:42:50,5319
10:42:51,5214
10:42:52,5200
10:42:53,5109
10:42:54,5017
10:42:55,5018
10:42:56,5053
10:42:57,5307
10:42:58,5345
10:42:59,5287
10:43:00,5363
10:43:01,5186
10:43:02,5010
10:43:03,4954
10:43:04,4976
10:43:05,5026
10:43:06,5010
10:43:07,5010
10:43:08,4997
10:43:09,4934
10:43:10,4899
10:43:11,4914
10:43:12,4877
10:43:13,4968
10:43:14,5100
10:43:15,5009
10:43:16,4884
10:43:17,5005
10:43:18,4875
10:43:19,4894
10:43:20,5090
10:43:21,5276
10:43:22,5256
10:43:23,5050
10:43:24,5172
10:43:25,5222
10:43:26,5200
10:43:27,5274
10:43:28,5294
10:43:29,5383
10:43:30,5424
10:43:31,5429
10:43:32,5379
10:43:33,5310
10:43:34,5306
10:43:35,5383
10:43:36,5519
10:43:37,5564
10:43:38,5494
10:43:39,5617
10:43:40,5490
10:43:41,5530
10:43:42,5493
10:43:43,5414
10:43:44,5450
10:43:45,5474
10:43:46,5444
10:43:47,5411
10:43:48,5410
10:43:49,5607
10:43:50,5478
10:43:51,5367
10:43:52,5398
10:43:53,5252
10:43:54,5365
10:43:55,5336
10:43:56,5450
10:43:57,5440
10:43:58,5355
10:43:59,5364
10:44:00,5512
10:44:01,5319
10:44:02,5394
10:44:03,5444
10:44:04,5345
10:44:05,5377
10:44:06,5517
10:44:07,5510
10:44:08,5462
10:44:09,5549
10:44:10,5412
10:44:11,5431
10:44:12,5245
10:44:13,5127
10:44:14,5372
10:44:15,5610
10:44:16,5531
10:44:17,5509
10:44:18,5609
10:44:19,5491
10:44:20,5680
10:44:21,5632
10:44:22,5498
10:44:23,5586
10:44:24,5580
10:44:25,5759
10:44:26,5913
10:44:27,5932
10:44:28,5835
10:44:29,5661
10:44:30,5838
10:44:31,5790
10:44:32,5884
10:44:33,5847
10:44:34,5915
10:44:35,6074
10:44:36,6017
10:44:37,5947
10:44:38,6094
10:44:39,6104
10:44:40,6267
10:44:41,6214
10:44:42,6143
10:44:43,5869
10:44:44,5911
10:44:45,5938
10:44:46,5958
10:44:47,5902
10:44:48,5806
10:44:49,5762
10:44:50,5767
10:44:51,5607
10:44:52,5708
10:44:53,5728
10:44:54,5764
10:44:55,5580
10:44:56,5748
10:44:57,5709
10:44:58,5733
10:44:59,5798
10:45:00,5724
10:45:01,5680
10:45:02,5733
10:45:03,5644
10:45:04,5691
10:45:05,5743
10:45:06,5929
10:45:07,5881
10:45:08,5795
10:45:09,5718
10:45:10,5758
10:45:11,5642
10:45:12,5782
10:45:13,5934
10:45:14,5759
10:45:15,5832
10:45:16,5689
10:45:17,5608
10:45:18,5613
10:45:19,5702
10:45:20,5747
10:45:21,5841
10:45:22,5740
10:45:23,5703
10:45:24,5643
10:45:25,5646
10:45:26,5806
10:45:27,5762
10:45:28,5731
10:45:29,5731
10:45:30,5700
10:45:31,5783
10:45:32,5640
10:45:33,5919
10:45:34,5806
10:45:35,5748
10:45:36,5743
10:45:37,5717
10:45:38,5789
10:45:39,5710
10:45:40,5690
10:45:41,5732
10:45:42,5778
10:45:43,5638
10:45:44,5722
10:45:45,5756
10:45:46,5573
10:45:47,5606
10:45:48,5578
10:45:49,5628
10:45:50,5721
10:45:51,5627
10:45:52,5611
10:45:53,5547
10:45:54,5630
10:45:55,5614
10:45:56,5686
10:45:57,5603
10:45:58,5602
10:45:59,5425
10:46:00,5526
10:46:01,5617
10:46:02,5598
10:46:03,5492
10:46:04,5631
10:46:05,5480
10:46:06,5480
10:46:07,5714
10:46:08,5475
10:46:09,5540
10:46:10,5430
10:46:11,5487
10:46:12,5354
10:46:13,5439
10:46:14,5539
10:46:15,5525
10:46:16,5523
10:46:17,5397
10:46:18,5485
10:46:19,5499
10:46:20,5405
10:46:21,5470
10:46:22,5517
10:46:23,5367
10:46:24,5548
10:46:25,5534
10:46:26,5561
10:46:27,5574
10:46:28,5379
10:46:29,5531
10:46:30,5439
10:46:31,5456
10:46:32,5487
10:46:33,5503
10:46:34,5487
10:46:35,5383
10:46:36,5428
10:46:37,5441
10:46:38,5301
10:46:39,5379
10:46:40,5464
10:46:41,5555
10:46:42,5548
10:46:43,5598
10:46:44,5551
10:46:45,5616
10:46:46,5477
10:46:47,5427
10:46:48,5580
10:46:49,5540
10:46:50,5380
10:46:51,5388
10:46:52,5470
10:46:53,5442
10:46:54,5602
10:46:55,5579
10:46:56,5613
10:46:57,5450
10:46:58,5443
10:46:59,5314
10:47:00,5438
10:47:01,5338
10:47:02,5556
10:47:03,5523
10:47:04,5418
10:47:05,5340
10:47:06,5360
10:47:07,5384
10:47:08,5251
10:47:09,5372
10:47:10,5377
10:47:11,5470
10:47:12,5375
10:47:13,5389
10:47:14,5433
10:47:15,5422
10:47:16,5287
10:47:17,5412
10:47:18,5155
10:47:19,5268
10:47:20,5287
10:47:21,5299
10:47:22,5257
10:47:23,5305
10:47:24,5252
10:47:25,5397
10:47:26,5386
10:47:27,5524
10:47:28,5503
10:47:29,5338
10:47:30,5433
10:47:31,5451
10:47:32,5492
10:47:33,5385
10:47:34,5369
10:47:35,5466
10:47:36,5467
10:47:37,5548
10:47:38,5357
10:47:39,5484
10:47:40,5424
10:47:41,5596
10:47:42,5530
10:47:43,5492
10:47:44,5447
10:47:45,5479
10:47:46,5498
10:47:47,5461
10:47:48,5467
10:47:49,5366
10:47:50,5473
10:47:51,5349
10:47:52,5435
10:47:53,5257
10:47:54,5398
10:47:55,5405
10:47:56,5372
10:47:57,5280
10:47:58,5486
10:47:59,5362
10:48:00,5500
10:48:01,5420
10:48:02,5444
10:48:03,5517
10:48:04,5366
10:48:05,5313
10:48:06,5327
10:48:07,5418
10:48:08,5343
10:48:09,5297
10:48:10,5360
10:48:11,5444
10:48:12,5352
10:48:13,5392
10:48:14,5553
10:48:15,5405
10:48:16,5397
10:48:17,5315
10:48:18,5273
10:48:19,5283
10:48:20,5512
10:48:21,5434
10:48:22,5414
10:48:23,5355
10:48:24,5333
10:48:25,5349
10:48:26,5357
10:48:27,5418
10:48:28,5374
10:48:29,5271
10:48:30,5326
10:48:31,5279
10:48:32,5379
10:48:33,5212
10:48:34,5349
10:48:35,5157
10:48:36,5240
10:48:37,5140
10:48:38,5075
10:48:39,5096
10:48:40,5110
10:48:41,5238
10:48:42,5220
10:48:43,5177
10:48:44,5275
10:48:45,5257
10:48:46,5178
10:48:47,5291
10:48:48,5057
10:48:49,5193
10:48:50,5091
10:48:51,5237
10:48:52,5177
10:48:53,5242
10:48:54,5377
10:48:55,5325
10:48:56,5374
10:48:57,5138
10:48:58,5002
10:48:59,5098
10:49:00,5210
10:49:01,5264
10:49:02,5278
10:49:03,5331
10:49:04,5337
10:49:05,5350
10:49:06,5416
10:49:07,5460
10:49:08,5466
10:49:09,5141
10:49:10,5176
10:49:11,5038
10:49:12,5221
10:49:13,5102
10:49:14,5247
10:49:15,5301
10:49:16,5231
10:49:17,5327
10:49:18,5268
10:49:19,5291
10:49:20,5347
10:49:21,5230
10:49:22,5209
10:49:23,5353
10:49:24,5322
10:49:25,5209
10:49:26,5276
10:49:27,5119
10:49:28,5096
10:49:29,5183
10:49:30,5388
10:49:31,5384
10:49:32,5330
10:49:33,5270
10:49:34,5293
10:49:35,5273
10:49:36,5280
10:49:37,5301
10:49:38,5461
10:49:39,5375
10:49:40,5296
10:49:41,5254
10:49:42,5278
10:49:43,5195
10:49:44,5286
10:49:45,5439
10:49:46,5366
10:49:47,5333
10:49:48,5267
10:49:49,5338
10:49:50,5279
10:49:51,5083
10:49:52,5195
10:49:53,5162
10:49:54,4989
10:49:55,5006
10:49:56,5023
10:49:57,5191
10:49:58,5117
10:49:59,5402
10:50:00,5172
10:50:01,5278
10:50:02,5215
10:50:03,5060
10:50:04,5281
10:50:05,5296
10:50:06,5362
10:50:07,5444
10:50:08,5286
10:50:09,5408
10:50:10,5294
10:50:11,5375
10:50:12,5447
10:50:13,5249
10:50:14,5293
10:50:15,5318
10:50:16,5259
10:50:17,5436
10:50:18,5530
10:50:19,5500
10:50:20,5468
10:50:21,5450
10:50:22,5527
10:50:23,5631
10:50:24,5462
10:50:25,5429
10:50:26,5285
10:50:27,5241
10:50:28,5257
10:50:29,5244
10:50:30,5249
10:50:31,5232
10:50:32,5207
10:50:33,5292
10:50:34,5262
10:50:35,5306
10:50:36,5362
10:50:37,5431
10:50:38,5400
10:50:39,5428
10:50:40,5259
10:50:41,5273
10:50:42,5308
10:50:43,5507
10:50:44,5377
10:50:45,5254
10:50:46,5534
10:50:47,5450
10:50:48,5508
10:50:49,5341
10:50:50,5280
10:50:51,5214
10:50:52,5193
10:50:53,5256
10:50:54,5369
10:50:55,5362
10:50:56,5321
10:50:57,5479
10:50:58,5394
10:50:59,5153
10:51:00,5111
10:51:01,5133
10:51:02,5187
10:51:03,5127
10:51:04,5077
10:51:05,5178
10:51:06,4930
10:51:07,5030
10:51:08,4886
10:51:09,4900
10:51:10,5012
10:51:11,5095
10:51:12,5043
10:51:13,4923
10:51:14,4931
10:51:15,4875
10:51:16,4832
10:51:17,4890
10:51:18,4818
10:51:19,4838
10:51:20,4798
10:51:21,4805
10:51:22,4777
10:51:23,4921
10:51:24,4892
10:51:25,4855
10:51:26,4769
10:51:27,4736
10:51:28,4697
10:51:29,4779
10:51:30,4516
10:51:31,4656
10:51:32,4748
10:51:33,4557
10:51:34,4633
10:51:35,4639
10:51:36,4715
10:51:37,4753
10:51:38,4774
10:51:39,4779
10:51:40,4850
10:51:41,4750
10:51:42,4809
10:51:43,4750
10:51:44,4684
10:51:45,4626
10:51:46,4669
10:51:47,4726
10:51:48,4782
10:51:49,4713
10:51:50,4768
10:51:51,4777
10:51:52,4956
10:51:53,4922
10:51:54,4838
10:51:55,4711
10:51:56,4728
10:51:57,4819
10:51:58,4697
10:51:59,4707
10:52:00,4696
10:52:01,4702
10:52:02,4471
10:52:03,4435
10:52:04,4496
10:52:05,4591
10:52:06,4629
10:52:07,4526
10:52:08,4628
10:52:09,4681
10:52:10,4514
10:52:11,4451
10:52:12,4481
10:52:13,4541
10:52:14,4671
10:52:15,4627
10:52:16,4724
10:52:17,4617
10:52:18,4651
10:52:19,4643
10:52:20,4672
10:52:21,4766
10:52:22,4748
10:52:23,4852
10:52:24,4782
10:52:25,4670
10:52:26,4807
10:52:27,4615
10:52:28,4654
10:52:29,4608
10:52:30,4521
10:52:31,4548
10:52:32,4654
10:52:33,4766
10:52:34,4707
10:52:35,4729
10:52:36,4838
10:52:37,4809
10:52:38,4779
10:52:39,4647
10:52:40,4739
10:52:41,4658
10:52:42,6296
10:52:43,6595
10:52:44,7770
10:52:45,10518
10:52:46,13208
10:52:47,11184
10:52:48,9076
10:52:49,7039
10:52:50,5818
10:52:51,5230
10:52:52,4947
10:52:53,4767
10:52:54,4640
10:52:55,4558
10:52:56,4330
10:52:57,4377
10:52:58,4411
10:52:59,4318
10:53:00,4393
10:53:01,4352
10:53:02,4477
10:53:03,4333
10:53:04,4368
10:53:05,4497
10:53:06,4306
10:53:07,4234
10:53:08,4137
10:53:09,4263
10:53:10,4247
10:53:11,4341
10:53:12,4375
10:53:13,4337
10:53:14,4366
10:53:15,4399
10:53:16,4404
10:53:17,4230
10:53:18,4193
10:53:19,4244
10:53:20,4118
10:53:21,4241
10:53:22,4165
10:53:23,4131
10:53:24,4197
10:53:25,4297
10:53:26,4215
10:53:27,4133
10:53:28,4312
10:53:29,4137
10:53:30,4269
10:53:31,4204
10:53:32,4281
10:53:33,4309
10:53:34,4187
10:53:35,4173
10:53:36,4312
10:53:37,4468
10:53:38,4415
10:53:39,4375
10:53:40,4414
10:53:41,4459
10:53:42,4451
10:53:43,4397
10:53:44,4324
10:53:45,4325
10:53:46,4395
10:53:47,4315
10:53:48,4387
10:53:49,4409
10:53:50,4475
10:53:51,4374
10:53:52,4489
10:53:53,4445
10:53:54,4480
10:53:55,4412
10:53:56,4325
10:53:57,4322
10:53:58,4209
10:53:59,4321
10:54:00,4360
10:54:01,4329
10:54:02,4339
10:54:03,4368
10:54:04,4415
10:54:05,4288
10:54:06,4340
10:54:07,4596
10:54:08,4600
10:54:09,4731
10:54:10,5263
10:54:11,5228
10:54:12,5169
10:54:13,5226
10:54:14,5370
10:54:15,5018
10:54:16,5133
10:54:17,4940
10:54:18,4901
10:54:19,5110
10:54:20,4952
10:54:21,4728
10:54:22,4794
10:54:23,4743
10:54:24,4774
10:54:25,4815
10:54:26,4920
10:54:27,4680
10:54:28,4767
10:54:29,4692
10:54:30,4678
10:54:31,4584
10:54:32,4573
10:54:33,4520
10:54:34,4529
10:54:35,4508
10:54:36,4400
10:54:37,4226
10:54:38,4135
10:54:39,4247
10:54:40,4414
10:54:41,4861
10:54:42,4940
10:54:43,4734
10:54:44,4228
10:54:45,4069
10:54:46,4010
10:54:47,4047
10:54:48,3981
10:54:49,3950
10:54:50,4010
10:54:51,4033
10:54:52,3989
10:54:53,4042
10:54:54,4071
10:54:55,3982
10:54:56,4183
10:54:57,4185
10:54:58,4154
10:54:59,4261
10:55:00,4258
10:55:01,4025
10:55:02,3999
10:55:03,4117
10:55:04,4099
10:55:05,4054
10:55:06,4068
10:55:07,4158
10:55:08,4179
10:55:09,4134
10:55:10,4376
10:55:11,4493
10:55:12,4412
10:55:13,4350
10:55:14,4340
10:55:15,4216
10:55:16,4161
10:55:17,4227
10:55:18,4215
10:55:19,4246
10:55:20,4275
10:55:21,4236
10:55:22,4341
10:55:23,4397
10:55:24,4481
10:55:25,5001
10:55:26,5082
10:55:27,5137
10:55:28,4762
10:55:29,4736
10:55:30,4645
10:55:31,4708
10:55:32,4676
10:55:33,4716
10:55:34,4654
10:55:35,4589
10:55:36,4609
10:55:37,4424
10:55:38,4339
10:55:39,4372
10:55:40,4095
10:55:41,3999
10:55:42,3914
10:55:43,3969
10:55:44,4042
10:55:45,4125
10:55:46,4431
10:55:47,4268
10:55:48,4099
10:55:49,4420
10:55:50,4406
10:55:51,4365
10:55:52,4329
10:55:53,4146
10:55:54,4315
10:55:55,4510
10:55:56,4272
10:55:57,4097
10:55:58,4012
10:55:59,3877
10:56:00,4139
10:56:01,4034
10:56:02,4213
10:56:03,4245
10:56:04,4279
10:56:05,4358
10:56:06,4299
10:56:07,4304
10:56:08,4186
10:56:09,4224
10:56:10,4282
10:56:11,4210
10:56:12,4400
10:56:13,4440
10:56:14,4358
10:56:15,4428
10:56:16,4315
10:56:17,4272
10:56:18,4198
10:56:19,3955
10:56:20,3801
10:56:21,4028
10:56:22,4355
10:56:23,4445
10:56:24,4342
10:56:25,4248
10:56:26,4445
10:56:27,4338
10:56:28,4129
10:56:29,4047
10:56:30,4042
10:56:31,4139
10:56:32,4067
10:56:33,4041
10:56:34,4070
10:56:35,3952
10:56:36,3959
10:56:37,3831
10:56:38,3845
10:56:39,3645
10:56:40,3706
10:56:41,3826
10:56:42,3906
10:56:43,3710
10:56:44,3708
10:56:45,3750
10:56:46,3812
10:56:47,3651
10:56:48,3773
10:56:49,3943
10:56:50,3786
10:56:51,3853
10:56:52,3854
10:56:53,3652
10:56:54,3698
10:56:55,3710
10:56:56,3808
10:56:57,3727
10:56:58,3767
10:56:59,3786
10:57:00,3702
10:57:01,3616
10:57:02,3752
10:57:03,3824
10:57:04,3721
10:57:05,3809
10:57:06,3794
10:57:07,3778
10:57:08,3657
10:57:09,3702
10:57:10,3679
10:57:11,3662
10:57:12,3638
10:57:13,3558
10:57:14,3539
10:57:15,3505
10:57:16,3586
10:57:17,3687
10:57:18,3595
10:57:19,3668
10:57:20,3750
10:57:21,3693
10:57:22,3732
10:57:23,3640
10:57:24,3783
10:57:25,3688
10:57:26,3512
10:57:27,3666
10:57:28,3628
10:57:29,3664
10:57:30,3736
10:57:31,3752
10:57:32,3621
10:57:33,3736
10:57:34,3783
10:57:35,3682
10:57:36,3716
10:57:37,3568
10:57:38,3442
10:57:39,3503
10:57:40,3556
10:57:41,3594
10:57:42,3500
10:57:43,3604
10:57:44,3544
10:57:45,3466
10:57:46,3376
10:57:47,3382
10:57:48,3445
10:57:49,3372
10:57:50,3323
10:57:51,3438
10:57:52,3538
10:57:53,3590
10:57:54,3652
10:57:55,3475
10:57:56,3510
10:57:57,3658
10:57:58,3654
10:57:59,3540
10:58:00,3553
10:58:01,3568
10:58:02,3626
10:58:03,3635
10:58:04,3632
10:58:05,3665
10:58:06,3499
10:58:07,3547
10:58:08,3517
10:58:09,3567
10:58:10,3494
10:58:11,3530
10:58:12,3467
10:58:13,3482
10:58:14,3376
10:58:15,3443
10:58:16,3508
10:58:17,3441
10:58:18,3377
10:58:19,3363
10:58:20,3507
10:58:21,3458
10:58:22,3448
10:58:23,3377
10:58:24,16777200
10:58:25,16777200
10:58:26,16777200
10:58:27,16777200
10:58:28,16777200
10:58:29,16777200
10:58:30,16777200
10:58:31,0
10:58:32,0
10:58:33,0
10:58:34,4
10:58:35,168
10:58:36,655
10:58:37,1185
10:58:38,1473
10:58:39,1710
10:58:40,1978
10:58:41,2336
10:58:42,2440
10:58:43,2597
10:58:44,2725
10:58:45,2888
10:58:46,2966
10:58:47,3289
10:58:48,3304
10:58:49,3551
10:58:50,3539
10:58:51,3640
10:58:52,3700
10:58:53,3609
10:58:54,3612
10:58:55,3719
10:58:56,3662
10:58:57,3738
10:58:58,3654
10:58:59,3640
10:59:00,3769
10:59:01,3648
10:59:02,3722
10:59:03,3683
10:59:04,3690
10:59:05,3686
10:59:06,3575
10:59:07,3631
10:59:08,3811
10:59:09,3847
10:59:10,3870
10:59:11,3975
10:59:12,3941
10:59:13,3911
10:59:14,3811
10:59:15,3916
10:59:16,3890
10:59:17,3931
10:59:18,4016
10:59:19,3909
10:59:20,3932
10:59:21,4080
10:59:22,4002
10:59:23,3868
10:59:24,4010
10:59:25,3819
10:59:26,3959
10:59:27,3905
10:59:28,3957
10:59:29,4021
10:59:30,4042
10:59:31,3975
10:59:32,3938
10:59:33,3835
10:59:34,3828
10:59:35,3806
10:59:36,3866
10:59:37,3727
10:59:38,3797
10:59:39,3916
10:59:40,3668
10:59:41,3687
10:59:42,3710
10:59:43,3743
10:59:44,3713
10:59:45,3743
10:59:46,3769
10:59:47,3670
10:59:48,3874
10:59:49,3803
10:59:50,3884
10:59:51,3945
10:59:52,3889
10:59:53,3867
10:59:54,3774
10:59:55,3831
10:59:56,3821
10:59:57,3699
10:59:58,3700
10:59:59,3755
11:00:00,3702
11:00:01,3687
11:00:02,3636
11:00:03,3635
11:00:04,3634
11:00:05,3715
11:00:06,3696
11:00:07,3772
11:00:08,3614
11:00:09,3645
11:00:10,3598
11:00:11,3648
11:00:12,3717
11:00:13,3494
11:00:14,3484
11:00:15,3466
11:00:16,3690
11:00:17,3500
11:00:18,3503
11:00:19,3599
11:00:20,3588
11:00:21,3461
11:00:22,3435
11:00:23,3452
11:00:24,3539
11:00:25,3474
11:00:26,3612
11:00:27,3648
11:00:28,3623
11:00:29,3732
11:00:30,3726
11:00:31,3662
11:00:32,3617
11:00:33,3741
11:00:34,3589
11:00:35,3820
11:00:36,3636
11:00:37,3607
11:00:38,3673
11:00:39,3625
11:00:40,3749
11:00:41,3575
11:00:42,3672
11:00:43,3728
11:00:44,3772
11:00:45,3574
11:00:46,3822
11:00:47,3796
11:00:48,3766
11:00:49,3872
11:00:50,3761
11:00:51,3623
11:00:52,3683
11:00:53,3575
11:00:54,3564
11:00:55,3693
11:00:56,3581
11:00:57,3714
11:00:58,3679
11:00:59,3567
11:01:00,3610
11:01:01,3681
11:01:02,3698
11:01:03,3692
11:01:04,3581
11:01:05,3547
11:01:06,3727
11:01:07,3686
11:01:08,3624
11:01:09,3690
11:01:10,3751
11:01:11,3891
11:01:12,3859
11:01:13,3732
11:01:14,3745
11:01:15,3723
11:01:16,3870
11:01:17,4008
11:01:18,3978
11:01:19,4078
11:01:20,4372
11:01:21,4344
11:01:22,4217
11:01:23,4143
11:01:24,4346
11:01:25,4498
11:01:26,4953
11:01:27,5110
11:01:28,4998
11:01:29,4660
11:01:30,4263
11:01:31,3982
11:01:32,3962
11:01:33,3985
11:01:34,3937
11:01:35,4083
11:01:36,3902
11:01:37,3842
11:01:38,3898
11:01:39,3946
11:01:40,3817
11:01:41,3846
11:01:42,3804
11:01:43,3713
11:01:44,3723
11:01:45,3786
11:01:46,3609
11:01:47,3598
11:01:48,3525
11:01:49,3618
11:01:50,3831
11:01:51,4018
11:01:52,3982
11:01:53,3845
11:01:54,3652
11:01:55,3794
11:01:56,4382
11:01:57,4277
11:01:58,3960
11:01:59,3885
11:02:00,3926
11:02:01,4508
11:02:02,4733
11:02:03,4788
11:02:04,4774
11:02:05,4762
11:02:06,4582
11:02:07,4715
11:02:08,4661
11:02:09,4608
11:02:10,4674
11:02:11,4853
11:02:12,4711
11:02:13,4796
11:02:14,4983
11:02:15,4803
11:02:16,4631
11:02:17,4700
11:02:18,4692
11:02:19,4633
11:02:20,4659
11:02:21,4737
11:02:22,4742
11:02:23,4626
11:02:24,4661
11:02:25,4671
11:02:26,4722
11:02:27,4716
11:02:28,4687
11:02:29,4618
11:02:30,4583
11:02:31,4726
11:02:32,4706
11:02:33,4642
11:02:34,4657
11:02:35,4434
11:02:36,3908
11:02:37,3633
11:02:38,3682
11:02:39,3731
11:02:40,3630
11:02:41,3795
11:02:42,3710
11:02:43,3825
11:02:44,3817
11:02:45,3754
11:02:46,3681
11:02:47,3929
11:02:48,3943
11:02:49,3814
11:02:50,3889
11:02:51,3819
11:02:52,3759
11:02:53,3735
11:02:54,3789
11:02:55,3977
11:02:56,4035
11:02:57,4001
11:02:58,4128
11:02:59,4297
11:03:00,4277
11:03:01,4393
11:03:02,4221
11:03:03,4128
11:03:04,4039
11:03:05,4104
11:03:06,4048
11:03:07,4149
11:03:08,4176
11:03:09,4075
11:03:10,4036
11:03:11,4126
11:03:12,4072
11:03:13,3948
11:03:14,5043
11:03:15,6243
11:03:16,4291
11:03:17,4056
11:03:18,4069
11:03:19,4504
11:03:20,4378
11:03:21,4496
11:03:22,4994
11:03:23,4622
11:03:24,4628
11:03:25,4838
11:03:26,4639
11:03:27,4457
11:03:28,5072
11:03:29,5939
11:03:30,5888
11:03:31,5882
11:03:32,4833
11:03:33,4515
11:03:34,4600
11:03:35,4486
11:03:36,4383
11:03:37,4515
11:03:38,4254
11:03:39,4147
11:03:40,3922
11:03:41,3702
11:03:42,3548
11:03:43,3993
11:03:44,4536
11:03:45,4142
11:03:46,3927
11:03:47,3699
11:03:48,3441
11:03:49,3405
11:03:50,3182
11:03:51,3282
11:03:52,3141
11:03:53,3185
11:03:54,3101
11:03:55,3118
11:03:56,3334
11:03:57,3575
11:03:58,3282
11:03:59,3244
11:04:00,3211
11:04:01,3351
11:04:02,3217
11:04:03,3334
11:04:04,3258
11:04:05,3221
11:04:06,3115
11:04:07,3221
11:04:08,3289
11:04:09,3216
11:04:10,3354
11:04:11,3384
11:04:12,3579
11:04:13,3525
11:04:14,3336
11:04:15,3417
11:04:16,4636
11:04:17,4177
11:04:18,3812
11:04:19,3759
11:04:20,3814
11:04:21,3951
11:04:22,4023
11:04:23,3956
11:04:24,3998
11:04:25,4048
11:04:26,4130
11:04:27,4048
