Time,Concentration
2018-07-19 08:38:33,6971.0
2018-07-19 08:38:34,7106.0
2018-07-19 08:38:35,6679.0
2018-07-19 08:38:36,8697.0
2018-07-19 08:38:37,10821.0
2018-07-19 08:38:38,7806.0
2018-07-19 08:38:39,6261.0
2018-07-19 08:38:40,5965.0
2018-07-19 08:38:41,5986.0
2018-07-19 08:38:42,6023.0
2018-07-19 08:38:43,6121.0
2018-07-19 08:38:44,6146.0
2018-07-19 08:38:45,5885.0
2018-07-19 08:38:46,5666.0
2018-07-19 08:38:47,5620.0
2018-07-19 08:38:48,5370.0
2018-07-19 08:38:49,5326.0
2018-07-19 08:38:50,5329.0
2018-07-19 08:38:51,5798.0
2018-07-19 08:38:52,5756.0
2018-07-19 08:38:53,6385.0
2018-07-19 08:38:54,6909.0
2018-07-19 08:38:55,7111.0
2018-07-19 08:38:56,7051.0
2018-07-19 08:38:57,9036.0
2018-07-19 08:38:58,10663.0
2018-07-19 08:38:59,12854.0
2018-07-19 08:39:00,12464.0
2018-07-19 08:39:01,12140.0
2018-07-19 08:39:02,7924.0
2018-07-19 08:39:03,6840.0
2018-07-19 08:39:04,5716.0
2018-07-19 08:39:05,5663.0
2018-07-19 08:39:06,5551.0
2018-07-19 08:39:07,5516.0
2018-07-19 08:39:08,5360.0
2018-07-19 08:39:09,5323.0
2018-07-19 08:39:10,5281.0
2018-07-19 08:39:11,5473.0
2018-07-19 08:39:12,5313.0
2018-07-19 08:39:13,5175.0
2018-07-19 08:39:14,5175.0
2018-07-19 08:39:15,5319.0
2018-07-19 08:39:16,5329.0
2018-07-19 08:39:17,5214.0
2018-07-19 08:39:18,5150.0
2018-07-19 08:39:19,5337.0
2018-07-19 08:39:20,5382.0
2018-07-19 08:39:21,5298.0
2018-07-19 08:39:22,5318.0
2018-07-19 08:39:23,5259.0
2018-07-19 08:39:24,5369.0
2018-07-19 08:39:25,5366.0
2018-07-19 08:39:26,5363.0
2018-07-19 08:39:27,5526.0
2018-07-19 08:39:28,5355.0
2018-07-19 08:39:29,5534.0
2018-07-19 08:39:30,5498.0
2018-07-19 08:39:31,5444.0
2018-07-19 08:39:32,5248.0
2018-07-19 08:39:33,5217.0
2018-07-19 08:39:34,5382.0
2018-07-19 08:39:35,5329.0
2018-07-19 08:39:36,5280.0
2018-07-19 08:39:37,5254.0
2018-07-19 08:39:38,5218.0
2018-07-19 08:39:39,5043.0
2018-07-19 08:39:40,5194.0
2018-07-19 08:39:41,5063.0
2018-07-19 08:39:42,5220.0
2018-07-19 08:39:43,5231.0
2018-07-19 08:39:44,5244.0
2018-07-19 08:39:45,5293.0
2018-07-19 08:39:46,5305.0
2018-07-19 08:39:47,5254.0
2018-07-19 08:39:48,5359.0
2018-07-19 08:39:49,5133.0
2018-07-19 08:39:50,5206.0
2018-07-19 08:39:51,5264.0
2018-07-19 08:39:52,5216.0
2018-07-19 08:39:53,5263.0
2018-07-19 08:39:54,5099.0
2018-07-19 08:39:55,5020.0
2018-07-19 08:39:56,5204.0
2018-07-19 08:39:57,5211.0
2018-07-19 08:39:58,5157.0
